Position	ENSG.ID	Gene.type	Gene.name	Chromosome	ENSP.ID	enr	idx_ROC
12648	ENSG00000160714	protein_coding	UBE2Q1	1	ENSP00000292211	259	12389
12649	ENSG00000177300	protein_coding	CLDN22	4	ENSP00000318113	259	12390
12650	ENSG00000146281	protein_coding	PM20D2	6	ENSP00000275072	259	12391
12651	ENSG00000104497	protein_coding	SNX16	8	ENSP00000379621	259	12392
12652	ENSG00000183111	protein_coding	ARHGEF37	5	ENSP00000328083	259	12393
12653	ENSG00000120784	protein_coding	ZFP30	19	ENSP00000343581	259	12394
12654	ENSG00000178307	protein_coding	TMEM11	17	ENSP00000319992	259	12395
12655	ENSG00000154438	protein_coding	ASZ1	7	ENSP00000284629	259	12396
12656	ENSG00000182950	protein_coding	ODF3L1	15	ENSP00000329584	259	12397
12657	ENSG00000205279	protein_coding	CTXN3	5	ENSP00000368758	259	12398
12658	ENSG00000243147	protein_coding	MRPL33	2	ENSP00000296102	259	12399
12659	ENSG00000178440	protein_coding	TIMM23B-AGAP6	10	NA	259	12400
12660	ENSG00000136451	protein_coding	VEZF1	17	ENSP00000462337	259	12401
12661	ENSG00000187867	protein_coding	PALM3	19	ENSP00000344996	259	12402
12662	ENSG00000181754	protein_coding	AMIGO1	1	ENSP00000358880	259	12403
12663	ENSG00000081026	protein_coding	MAGI3	1	ENSP00000304604	259	12404
12664	ENSG00000006715	protein_coding	VPS41	7	ENSP00000309457	259	12405
12665	ENSG00000144583	protein_coding	MARCHF4	2	ENSP00000273067	259	12406
12666	ENSG00000105662	protein_coding	CRTC1	19	ENSP00000345001	259	12407
12667	ENSG00000122180	protein_coding	MYOG	1	ENSP00000241651	259	12408
12668	ENSG00000173212	protein_coding	MAB21L3	1	ENSP00000358512	259	12409
12669	ENSG00000108231	protein_coding	LGI1	10	ENSP00000360472	259	12410
12670	ENSG00000250264	protein_coding	NA	6	ENSP00000391806	259	12411
12671	ENSG00000173581	protein_coding	CCDC106	19	ENSP00000465757	259	12412
12672	ENSG00000113205	protein_coding	PCDHB3	5	ENSP00000231130	259	12413
12673	ENSG00000232237	protein_coding	ASCL5	1	ENSP00000472681	259	12414
12674	ENSG00000171403	protein_coding	KRT9	17	ENSP00000246662	259	12415
12675	ENSG00000009844	protein_coding	VTA1	6	ENSP00000356602	259	12416
12676	ENSG00000257727	protein_coding	CNPY2	12	ENSP00000273308	259	12417
12677	ENSG00000102189	protein_coding	EEA1	12	ENSP00000317955	259	12418
12678	ENSG00000185933	protein_coding	CALHM1	10	ENSP00000329926	259	12419
12679	ENSG00000179580	protein_coding	RNF151	16	ENSP00000456566	259	12420
12680	ENSG00000137218	protein_coding	FRS3	6	ENSP00000362109	259	12421
12681	ENSG00000154309	protein_coding	DISP1	1	ENSP00000284476	259	12422
12682	ENSG00000167555	protein_coding	ZNF528	19	ENSP00000353652	259	12423
12683	ENSG00000077348	protein_coding	EXOSC5	19	ENSP00000221233	259	12424
12684	ENSG00000182150	protein_coding	ERCC6L2	9	ENSP00000288985	259	12425
12685	ENSG00000110955	protein_coding	ATP5F1B	12	ENSP00000262030	259	12426
12686	ENSG00000023287	protein_coding	RB1CC1	8	ENSP00000025008	259	12427
12687	ENSG00000150054	protein_coding	MPP7	10	ENSP00000337907	259	12428
12688	ENSG00000198783	protein_coding	ZNF830	17	ENSP00000354518	259	12429
12689	ENSG00000081665	protein_coding	ZNF506	19	ENSP00000393835	259	12430
12690	ENSG00000277258	protein_coding	PCGF2	17	ENSP00000482063	259	12431
12691	ENSG00000166634	protein_coding	SERPINB12	18	ENSP00000269491	259	12432
12692	ENSG00000188986	protein_coding	NELFB	9	ENSP00000339495	259	12433
12693	ENSG00000149295	protein_coding	DRD2	11	ENSP00000354859	259	12434
12694	ENSG00000187033	protein_coding	SAMD7	3	ENSP00000391299	259	12435
12695	ENSG00000136243	protein_coding	NUP42	7	ENSP00000258742	259	12436
12696	ENSG00000018869	protein_coding	ZNF582	19	ENSP00000301310	259	12437
12697	ENSG00000248712	protein_coding	CCDC153	11	ENSP00000423567	259	12438
12698	ENSG00000254788	protein_coding	CKLF-CMTM1	16	ENSP00000479319	259	12439
12699	ENSG00000211460	protein_coding	TSN	2	ENSP00000374332	259	12440
12700	ENSG00000129757	protein_coding	CDKN1C	11	ENSP00000413720	259	12441
12701	ENSG00000117419	protein_coding	ERI3	1	ENSP00000361331	259	12442
12702	ENSG00000145824	protein_coding	CXCL14	5	ENSP00000337065	259	12443
12703	ENSG00000110048	protein_coding	OSBP	11	ENSP00000263847	259	12444
12704	ENSG00000159173	protein_coding	TNNI1	1	ENSP00000354488	259	12445
12705	ENSG00000090565	protein_coding	RAB11FIP3	16	ENSP00000262305	259	12446
12706	ENSG00000125170	protein_coding	DOK4	16	ENSP00000344277	259	12447
12707	ENSG00000138382	protein_coding	METTL5	2	ENSP00000260953	259	12448
12708	ENSG00000164983	protein_coding	TMEM65	8	ENSP00000297632	259	12449
12709	ENSG00000159723	protein_coding	AGRP	16	ENSP00000290953	259	12450
12710	ENSG00000173511	protein_coding	VEGFB	11	ENSP00000311127	259	12451
12711	ENSG00000114859	protein_coding	CLCN2	3	ENSP00000265593	259	12452
12712	ENSG00000155463	protein_coding	OXA1L	14	ENSP00000483491	259	12453
12713	ENSG00000174292	protein_coding	TNK1	17	ENSP00000459799	259	12454
12714	ENSG00000180016	protein_coding	OR1E1	17	ENSP00000313384	259	12455
12715	ENSG00000169814	protein_coding	BTD	3	ENSP00000400995	259	12456
12716	ENSG00000197323	protein_coding	TRIM33	1	ENSP00000351250	259	12457
12717	ENSG00000196071	protein_coding	OR2L13	1	ENSP00000355434	259	12458
12718	ENSG00000186448	protein_coding	ZNF197	3	ENSP00000379370	259	12459
12719	ENSG00000134640	protein_coding	MTNR1B	11	ENSP00000257068	259	12460
12720	ENSG00000145384	protein_coding	FABP2	4	ENSP00000274024	259	12461
12721	ENSG00000177791	protein_coding	MYOZ1	10	ENSP00000352272	259	12462
12722	ENSG00000151475	protein_coding	SLC25A31	4	ENSP00000281154	259	12463
12723	ENSG00000225526	protein_coding	MKRN2OS	3	ENSP00000455385	259	12464
12724	ENSG00000177558	protein_coding	FAM187B	19	ENSP00000323355	259	12465
12725	ENSG00000155749	protein_coding	FLACC1	2	ENSP00000385098	259	12466
12726	ENSG00000187682	protein_coding	ERAS	X	ENSP00000339136	259	12467
12727	ENSG00000183773	protein_coding	AIFM3	22	ENSP00000382120	259	12468
12728	ENSG00000254550	protein_coding	OMP	11	ENSP00000436376	259	12469
12729	ENSG00000108511	protein_coding	HOXB6	17	ENSP00000420009	259	12470
12730	ENSG00000155189	protein_coding	AGPAT5	8	ENSP00000285518	259	12471
12731	ENSG00000106714	protein_coding	CNTNAP3	9	ENSP00000297668	259	12472
12732	ENSG00000198498	protein_coding	TMA16	4	ENSP00000351380	259	12473
12733	ENSG00000139973	protein_coding	SYT16	14	ENSP00000478637	259	12474
12734	ENSG00000244242	protein_coding	IFITM10	11	ENSP00000344430	259	12475
12735	ENSG00000149100	protein_coding	EIF3M	11	ENSP00000436049	259	12476
12736	ENSG00000204576	protein_coding	PRR3	6	ENSP00000365744	259	12477
12737	ENSG00000172717	protein_coding	GARIN2	14	ENSP00000483154	259	12478
12738	ENSG00000188895	protein_coding	MSL1	17	ENSP00000462945	259	12479
12739	ENSG00000171163	protein_coding	ZNF692	1	ENSP00000391200	259	12480
12740	ENSG00000104983	protein_coding	CCDC61	19	ENSP00000471454	259	12481
12741	ENSG00000226174	protein_coding	TEX22	14	ENSP00000397002	259	12482
12742	ENSG00000064835	protein_coding	POU1F1	3	ENSP00000342931	259	12483
12743	ENSG00000124092	protein_coding	CTCFL	20	ENSP00000415579	259	12484
12744	ENSG00000196433	protein_coding	ASMT	X	ENSP00000370639	259	12485
12745	ENSG00000196415	protein_coding	PRTN3	19	ENSP00000234347	259	12486
12746	ENSG00000204296	protein_coding	TSBP1	6	ENSP00000415517	259	12487
12747	ENSG00000175164	protein_coding	ABO	9	ENSP00000483018	259	12488
12748	ENSG00000152234	protein_coding	ATP5F1A	18	ENSP00000381736	259	12489
12749	ENSG00000075790	protein_coding	BCAP29	7	ENSP00000368414	259	12490
12750	ENSG00000214872	protein_coding	SMTNL1	11	ENSP00000432651	259	12491
12751	ENSG00000163975	protein_coding	MELTF	3	ENSP00000296350	259	12492
12752	ENSG00000141441	protein_coding	GAREM1	18	ENSP00000269209	259	12493
12753	ENSG00000079950	protein_coding	STX7	6	ENSP00000356918	259	12494
12754	ENSG00000260230	protein_coding	FRRS1L	9	ENSP00000477141	259	12495
12755	ENSG00000112175	protein_coding	BMP5	6	ENSP00000359866	259	12496
12756	ENSG00000099960	protein_coding	SLC7A4	22	ENSP00000372390	259	12497
12757	ENSG00000186723	protein_coding	OR10H1	19	ENSP00000335596	259	12498
12758	ENSG00000228623	protein_coding	ZNF883	9	NA	259	12499
12759	ENSG00000149654	protein_coding	CDH22	20	ENSP00000437790	259	12500
12760	ENSG00000168646	protein_coding	AXIN2	17	ENSP00000302625	259	12501
12761	ENSG00000137501	protein_coding	SYTL2	11	ENSP00000318803	259	12502
12762	ENSG00000143633	protein_coding	C1orf131	1	ENSP00000355609	259	12503
12763	ENSG00000213079	protein_coding	SCAF8	6	ENSP00000413098	259	12504
12764	ENSG00000165813	protein_coding	CCDC186	10	ENSP00000358293	259	12505
12765	ENSG00000164327	protein_coding	RICTOR	5	ENSP00000296782	259	12506
12766	ENSG00000256061	protein_coding	DNAAF4	15	ENSP00000323275	259	12507
12767	ENSG00000176399	protein_coding	DMRTA1	9	ENSP00000319651	259	12508
12768	ENSG00000165695	protein_coding	AK8	9	ENSP00000298545	259	12509
12769	ENSG00000156958	protein_coding	GALK2	15	ENSP00000453129	259	12510
12770	ENSG00000179046	protein_coding	TRIML2	4	ENSP00000422581	259	12511
12771	ENSG00000125629	protein_coding	INSIG2	2	ENSP00000245787	259	12512
12772	ENSG00000136682	protein_coding	ZNG1B	2	ENSP00000259199	259	12513
12773	ENSG00000138750	protein_coding	NUP54	4	ENSP00000264883	259	12514
12774	ENSG00000112039	protein_coding	FANCE	6	ENSP00000229769	259	12515
12775	ENSG00000175387	protein_coding	SMAD2	18	ENSP00000262160	259	12516
12776	ENSG00000197128	protein_coding	ZNF772	19	ENSP00000341165	259	12517
12777	ENSG00000116459	protein_coding	ATP5PB	1	ENSP00000358737	259	12518
12778	ENSG00000130717	protein_coding	UCK1	9	ENSP00000361285	259	12519
12779	ENSG00000090857	protein_coding	PDPR	16	ENSP00000288050	259	12520
12780	ENSG00000205572	protein_coding	SERF1B	5	ENSP00000370126	259	12521
12781	ENSG00000112159	protein_coding	MDN1	6	ENSP00000358400	259	12522
12782	ENSG00000165672	protein_coding	PRDX3	10	ENSP00000298510	259	12523
12783	ENSG00000147869	protein_coding	CER1	9	ENSP00000370297	259	12524
12784	ENSG00000028839	protein_coding	TBPL1	6	ENSP00000237264	259	12525
12785	ENSG00000166558	protein_coding	SLC38A8	16	ENSP00000299709	259	12526
12786	ENSG00000154957	protein_coding	ZNF18	17	ENSP00000315664	259	12527
12787	ENSG00000175877	protein_coding	TMEM270	7	ENSP00000316775	259	12528
12788	ENSG00000261052	protein_coding	SULT1A3	16	ENSP00000378570	259	12529
12789	ENSG00000145103	protein_coding	ILDR1	3	ENSP00000345667	259	12530
12790	ENSG00000113805	protein_coding	CNTN3	3	ENSP00000263665	259	12531
12791	ENSG00000166441	protein_coding	RPL27A	11	ENSP00000346015	259	12532
12792	ENSG00000182545	protein_coding	RNASE10	14	ENSP00000333358	259	12533
12793	ENSG00000204669	protein_coding	C9orf57	9	ENSP00000366223	259	12534
12794	ENSG00000128513	protein_coding	POT1	7	ENSP00000350249	259	12535
12795	ENSG00000139330	protein_coding	KERA	12	ENSP00000266719	259	12536
12796	ENSG00000175395	protein_coding	ZNF25	10	ENSP00000302222	259	12537
12797	ENSG00000099326	protein_coding	MZF1	19	ENSP00000215057	259	12538
12798	ENSG00000171443	protein_coding	ZNF524	19	ENSP00000466907	259	12539
12799	ENSG00000069764	protein_coding	PLA2G10	16	ENSP00000393847	259	12540
12800	ENSG00000178021	protein_coding	TSPYL6	2	ENSP00000417919	259	12541
12801	ENSG00000188386	protein_coding	PPP3R2	9	ENSP00000363939	259	12542
12802	ENSG00000160472	protein_coding	TMEM190	19	ENSP00000291934	259	12543
12803	ENSG00000113196	protein_coding	HAND1	5	ENSP00000231121	259	12544
12804	ENSG00000124380	protein_coding	SNRNP27	2	ENSP00000244227	259	12545
12805	ENSG00000203685	protein_coding	STUM	1	ENSP00000355752	259	12546
12806	ENSG00000170390	protein_coding	DCLK2	4	ENSP00000303887	259	12547
12807	ENSG00000080618	protein_coding	CPB2	13	ENSP00000181383	259	12548
12808	ENSG00000240849	protein_coding	PEDS1	20	ENSP00000360715	259	12549
12809	ENSG00000163634	protein_coding	THOC7	3	ENSP00000295899	259	12550
12810	ENSG00000137770	protein_coding	CTDSPL2	15	ENSP00000260327	259	12551
12811	ENSG00000132680	protein_coding	KHDC4	1	ENSP00000357304	259	12552
12812	ENSG00000243716	protein_coding	NPIPB5	16	ENSP00000440703	259	12553
12813	ENSG00000274523	protein_coding	RCC1L	7	ENSP00000480364	259	12554
12814	ENSG00000165509	protein_coding	MAGEC3	X	ENSP00000298296	259	12555
12815	ENSG00000122194	protein_coding	PLG	6	ENSP00000308938	260	12555
12816	ENSG00000137500	protein_coding	CCDC90B	11	ENSP00000434724	260	12556
12817	ENSG00000188171	protein_coding	ZNF626	19	ENSP00000469958	260	12557
12818	ENSG00000189403	protein_coding	HMGB1	13	ENSP00000345347	260	12558
12819	ENSG00000267120	protein_coding	NA	19	NA	260	12559
12820	ENSG00000142444	protein_coding	TIMM29	19	ENSP00000270502	260	12560
12821	ENSG00000138660	protein_coding	AP1AR	4	ENSP00000274000	260	12561
12822	ENSG00000185163	protein_coding	DDX51	12	ENSP00000380495	260	12562
12823	ENSG00000188396	protein_coding	DYNLT4	1	ENSP00000341803	260	12563
12824	ENSG00000170085	protein_coding	SIMC1	5	ENSP00000342075	260	12564
12825	ENSG00000205359	protein_coding	SLCO6A1	5	ENSP00000421339	260	12565
12826	ENSG00000161010	protein_coding	MRNIP	5	ENSP00000292586	260	12566
12827	ENSG00000067113	protein_coding	PLPP1	5	ENSP00000264775	260	12567
12828	ENSG00000140474	protein_coding	ULK3	15	ENSP00000400312	260	12568
12829	ENSG00000065548	protein_coding	ZC3H15	2	ENSP00000338788	260	12569
12830	ENSG00000226321	protein_coding	CROCC2	2	ENSP00000397968	260	12570
12831	ENSG00000104388	protein_coding	RAB2A	8	ENSP00000262646	260	12571
12832	ENSG00000073417	protein_coding	PDE8A	15	ENSP00000311453	260	12572
12833	ENSG00000156925	protein_coding	ZIC3	X	ENSP00000287538	260	12573
12834	ENSG00000134812	protein_coding	CBLIF	11	ENSP00000257248	260	12574
12835	ENSG00000112812	protein_coding	PRSS16	6	ENSP00000230582	260	12575
12836	ENSG00000173431	protein_coding	RNASE8	14	ENSP00000311398	260	12576
12837	ENSG00000176024	protein_coding	ZNF613	19	ENSP00000293471	260	12577
12838	ENSG00000153157	protein_coding	SYCP2L	6	ENSP00000283141	260	12578
12839	ENSG00000182993	protein_coding	C12orf60	12	ENSP00000331691	260	12579
12840	ENSG00000182077	protein_coding	PTCHD3	10	ENSP00000417658	260	12580
12841	ENSG00000151090	protein_coding	THRB	3	ENSP00000379904	260	12581
12842	ENSG00000130348	protein_coding	QRSL1	6	ENSP00000358042	260	12582
12843	ENSG00000180878	protein_coding	C11orf42	11	ENSP00000321021	260	12583
12844	ENSG00000116984	protein_coding	MTR	1	ENSP00000355536	260	12584
12845	ENSG00000166140	protein_coding	ZFYVE19	15	ENSP00000347498	260	12585
12846	ENSG00000085644	protein_coding	ZNF213	16	ENSP00000380087	260	12586
12847	ENSG00000123407	protein_coding	HOXC12	12	ENSP00000243103	260	12587
12848	ENSG00000285077	protein_coding	ARHGAP11B	15	NA	260	12588
12849	ENSG00000218891	protein_coding	ZNF579	19	ENSP00000320188	260	12589
12850	ENSG00000154723	protein_coding	ATP5PF	21	ENSP00000389649	260	12590
12851	ENSG00000101464	protein_coding	PIGU	20	ENSP00000217446	260	12591
12852	ENSG00000117501	protein_coding	MROH9	1	ENSP00000356733	260	12592
12853	ENSG00000122432	protein_coding	SPATA1	1	NA	260	12593
12854	ENSG00000120616	protein_coding	EPC1	10	ENSP00000263062	260	12594
12855	ENSG00000268041	protein_coding	ERFL	19	NA	260	12595
12856	ENSG00000102081	protein_coding	FMR1	X	ENSP00000359506	260	12596
12857	ENSG00000148290	protein_coding	SURF1	9	ENSP00000361042	260	12597
12858	ENSG00000213463	protein_coding	SYNJ2BP	14	ENSP00000256366	260	12598
12859	ENSG00000188573	protein_coding	FBLL1	5	ENSP00000473383	260	12599
12860	ENSG00000122728	protein_coding	TAF1L	9	ENSP00000418379	260	12600
12861	ENSG00000083290	protein_coding	ULK2	17	ENSP00000378914	260	12601
12862	ENSG00000182035	protein_coding	ADIG	20	ENSP00000440331	260	12602
12863	ENSG00000088035	protein_coding	ALG6	1	ENSP00000360149	260	12603
12864	ENSG00000137177	protein_coding	KIF13A	6	ENSP00000259711	260	12604
12865	ENSG00000100105	protein_coding	PATZ1	22	ENSP00000266269	260	12605
12866	ENSG00000111615	protein_coding	KRR1	12	ENSP00000229214	260	12606
12867	ENSG00000147592	protein_coding	LACTB2	8	ENSP00000276590	260	12607
12868	ENSG00000198642	protein_coding	KLHL9	9	ENSP00000351933	260	12608
12869	ENSG00000204435	protein_coding	CSNK2B	6	ENSP00000365042	260	12609
12870	ENSG00000151065	protein_coding	DCP1B	12	ENSP00000280665	260	12610
12871	ENSG00000138942	protein_coding	RNF185	22	ENSP00000320508	260	12611
12872	ENSG00000130045	protein_coding	NXNL2	9	ENSP00000365014	260	12612
12873	ENSG00000197714	protein_coding	ZNF460	19	ENSP00000353491	260	12613
12874	ENSG00000131737	protein_coding	KRT34	17	ENSP00000377570	260	12614
12875	ENSG00000169885	protein_coding	CALML6	1	ENSP00000304643	260	12615
12876	ENSG00000172361	protein_coding	CFAP53	18	ENSP00000381553	260	12616
12877	ENSG00000134453	protein_coding	RBM17	10	ENSP00000388638	260	12617
12878	ENSG00000142233	protein_coding	NTN5	19	ENSP00000270235	260	12618
12879	ENSG00000037965	protein_coding	HOXC8	12	ENSP00000040584	260	12619
12880	ENSG00000173898	protein_coding	SPTBN2	11	ENSP00000432568	260	12620
12881	ENSG00000240720	protein_coding	LRRD1	7	ENSP00000405987	260	12621
12882	ENSG00000204323	protein_coding	SMIM5	17	ENSP00000477017	260	12622
12883	ENSG00000171533	protein_coding	MAP6	11	ENSP00000307093	260	12623
12884	ENSG00000158423	protein_coding	RIBC1	X	ENSP00000364476	260	12624
12885	ENSG00000156475	protein_coding	PPP2R2B	5	ENSP00000377936	260	12625
12886	ENSG00000111596	protein_coding	CNOT2	12	ENSP00000229195	260	12626
12887	ENSG00000102683	protein_coding	SGCG	13	ENSP00000218867	260	12627
12888	ENSG00000165879	protein_coding	FRAT1	10	ENSP00000360060	260	12628
12889	ENSG00000257390	protein_coding	NA	12	ENSP00000447000	260	12629
12890	ENSG00000187553	protein_coding	CYP26C1	10	ENSP00000285949	260	12630
12891	ENSG00000186184	protein_coding	POLR1D	13	ENSP00000302478	260	12631
12892	ENSG00000188283	protein_coding	ZNF383	19	ENSP00000340132	260	12632
12893	ENSG00000219607	protein_coding	PPP1R3G	6	ENSP00000393832	260	12633
12894	ENSG00000250366	protein_coding	TUNAR	14	NA	260	12634
12895	ENSG00000180988	protein_coding	OR52N2	11	ENSP00000322801	260	12635
12896	ENSG00000123561	protein_coding	SERPINA7	X	ENSP00000329374	260	12636
12897	ENSG00000173915	protein_coding	ATP5MK	10	ENSP00000358840	260	12637
12898	ENSG00000204978	protein_coding	ERICH4	19	ENSP00000367429	260	12638
12899	ENSG00000198677	protein_coding	SKIC3	5	ENSP00000351596	260	12639
12900	ENSG00000137948	protein_coding	BRDT	1	ENSP00000387822	260	12640
12901	ENSG00000129625	protein_coding	REEP5	5	ENSP00000368959	260	12641
12902	ENSG00000137675	protein_coding	MMP27	11	ENSP00000260229	260	12642
12903	ENSG00000005206	protein_coding	SPPL2B	19	ENSP00000478298	260	12643
12904	ENSG00000006282	protein_coding	SPATA20	17	ENSP00000006658	260	12644
12905	ENSG00000196912	protein_coding	ANKRD36B	2	ENSP00000481149	260	12645
12906	ENSG00000130055	protein_coding	GDPD2	X	ENSP00000414019	260	12646
12907	ENSG00000167653	protein_coding	PSCA	8	ENSP00000301258	260	12647
12908	ENSG00000133983	protein_coding	COX16	14	ENSP00000374562	260	12648
12909	ENSG00000274808	protein_coding	TBC1D3B	17	ENSP00000484556	260	12649
12910	ENSG00000124103	protein_coding	FAM209A	20	ENSP00000360379	260	12650
12911	ENSG00000187676	protein_coding	B3GLCT	13	ENSP00000343002	260	12651
12912	ENSG00000123575	protein_coding	FAM199X	X	ENSP00000417581	260	12652
12913	ENSG00000158864	protein_coding	NDUFS2	1	ENSP00000356972	260	12653
12914	ENSG00000102043	protein_coding	MTMR8	X	ENSP00000363985	260	12654
12915	ENSG00000034533	protein_coding	ASTE1	3	ENSP00000426421	260	12655
12916	ENSG00000215883	protein_coding	CYB5RL	1	ENSP00000434343	260	12656
12917	ENSG00000180209	protein_coding	MYL11	16	ENSP00000325239	260	12657
12918	ENSG00000186231	protein_coding	KLHL32	6	ENSP00000358265	260	12658
12919	ENSG00000144712	protein_coding	CAND2	3	ENSP00000387641	260	12659
12920	ENSG00000165832	protein_coding	TRUB1	10	ENSP00000298746	260	12660
12921	ENSG00000170248	protein_coding	PDCD6IP	3	ENSP00000411825	260	12661
12922	ENSG00000137674	protein_coding	MMP20	11	ENSP00000260228	260	12662
12923	ENSG00000143590	protein_coding	EFNA3	1	ENSP00000357393	260	12663
12924	ENSG00000152076	protein_coding	CCDC74B	2	ENSP00000308873	260	12664
12925	ENSG00000137818	protein_coding	RPLP1	15	ENSP00000346037	260	12665
12926	ENSG00000164850	protein_coding	GPER1	7	ENSP00000380281	260	12666
